id,k1,k2,k3,k4,k5,k6,month,dismiss
98,-0.00249556,-0.279814467,1.052849821,0.212796452,0.894847406,-0.474028459,4,1
99,1.594662578,-0.279814467,-0.782557426,-0.951218328,-0.894847406,-0.474028459,4,1
100,-0.801074628,-0.279814467,1.282275727,1.376811232,-0.894847406,-1.36370064,4,1
1,-0.801074628,-0.279814467,-1.470835143,-0.951218328,-0.894847406,-1.36370064,5,0
2,0.796083509,-0.279814467,-1.126696285,-0.951218328,1.789694812,0.415643722,5,0
3,0.796083509,-0.279814467,0.479285057,0.212796452,0,-1.36370064,5,0
5,-0.00249556,-0.279814467,-1.700261049,-0.951218328,-0.894847406,1.305315903,5,0
6,0.796083509,2.976208419,-0.782557426,-0.951218328,0.894847406,0.415643722,5,0
7,0.796083509,-0.279814467,-0.323705614,-0.951218328,-0.894847406,1.305315903,5,0
9,0.796083509,-0.279814467,0.823423915,0.212796452,0,-1.36370064,5,0
10,-1.599653697,-0.279814467,0.938136868,0.212796452,-0.894847406,0.415643722,5,0
11,-0.00249556,-0.279814467,1.282275727,1.376811232,-0.894847406,0.415643722,5,0
12,-0.00249556,-0.279814467,-0.782557426,-0.951218328,0,-0.474028459,5,0
13,-1.599653697,-0.279814467,1.282275727,2.540826012,0,-1.36370064,5,0
14,0.796083509,-0.279814467,-1.700261049,-0.951218328,0,-1.36370064,5,0
17,1.594662578,-0.279814467,-0.208992661,-0.951218328,0,0.415643722,5,0
18,-0.801074628,-0.279814467,-0.323705614,-0.951218328,-0.894847406,1.305315903,5,0
19,0.796083509,-0.279814467,-0.094279708,0.212796452,-0.894847406,1.305315903,5,0
21,1.594662578,-0.279814467,-0.55313152,-0.951218328,-0.894847406,-0.474028459,5,0
22,1.594662578,-0.279814467,-0.667844473,-0.951218328,-0.894847406,1.305315903,5,0
23,-0.00249556,-0.279814467,-1.700261049,-0.951218328,-0.894847406,1.305315903,5,0
24,0.796083509,-0.279814467,0.020433245,0.212796452,-0.894847406,1.305315903,5,0
25,-0.801074628,2.976208419,-1.356122191,-0.951218328,-0.894847406,-0.474028459,5,0
26,0.796083509,-0.279814467,1.282275727,2.540826012,0,1.305315903,5,0
28,-0.00249556,-0.279814467,-0.094279708,0.212796452,0,1.305315903,5,0
29,0.796083509,-0.279814467,0.364572104,0.212796452,0,1.305315903,5,0
30,-0.801074628,-0.279814467,-1.356122191,-0.951218328,0,-1.36370064,5,0
31,-0.00249556,-0.279814467,1.282275727,1.376811232,-0.894847406,1.305315903,5,0
32,-0.801074628,-0.279814467,-0.897270379,-0.951218328,0,1.305315903,5,0
33,-0.801074628,-0.279814467,1.282275727,1.376811232,0,-0.474028459,5,0
34,-0.801074628,-0.279814467,-0.667844473,-0.951218328,-0.894847406,1.305315903,5,0
35,-0.801074628,-0.279814467,-0.782557426,-0.951218328,0,-1.36370064,5,0
40,0.796083509,-0.279814467,1.282275727,1.376811232,-0.894847406,-1.36370064,5,0
41,-0.801074628,-0.279814467,1.282275727,2.540826012,-0.894847406,-1.36370064,5,0
42,-0.801074628,-0.279814467,0.135146198,0.212796452,-0.894847406,1.305315903,5,0
43,0.796083509,-0.279814467,-0.782557426,-0.951218328,0,1.305315903,5,0
44,-1.599653697,-0.279814467,-1.700261049,-0.951218328,0,1.305315903,5,0
45,1.594662578,-0.279814467,-1.126696285,-0.951218328,0,-0.474028459,5,0
46,-0.00249556,-0.279814467,1.282275727,1.376811232,-0.894847406,0.415643722,5,0
48,-0.801074628,-0.279814467,-1.011983332,-0.951218328,0,-0.474028459,5,0
49,-1.599653697,2.976208419,-0.094279708,0.212796452,0.894847406,0.415643722,5,0
50,-1.599653697,-0.279814467,-1.011983332,-0.951218328,-0.894847406,-1.36370064,5,1
52,-0.801074628,-0.279814467,-0.667844473,-0.951218328,0,1.305315903,5,1
54,0.796083509,-0.279814467,-1.241409238,-0.951218328,2.684542217,0.415643722,5,1
55,1.594662578,-0.279814467,-0.094279708,0.212796452,0.894847406,1.305315903,5,1
56,-0.00249556,-0.279814467,0.708710962,0.212796452,0,1.305315903,5,1
57,-0.801074628,-0.279814467,1.282275727,1.376811232,0,-0.474028459,5,1
59,0.796083509,-0.279814467,-2.388538767,-0.951218328,1.789694812,-1.36370064,5,1
60,1.594662578,-0.279814467,1.282275727,1.376811232,0.894847406,-0.474028459,5,1
61,-0.00249556,-0.279814467,-0.438418567,-0.951218328,0.894847406,1.305315903,5,1
62,-0.00249556,-0.279814467,1.282275727,1.376811232,-0.894847406,-1.36370064,5,1
63,0.796083509,-0.279814467,-0.323705614,-0.951218328,0.894847406,0.415643722,5,1
64,-0.801074628,-0.279814467,-1.011983332,-0.951218328,0.894847406,-0.474028459,5,1
65,-0.00249556,-0.279814467,-1.011983332,-0.951218328,-0.894847406,0.415643722,5,1
66,-0.801074628,-0.279814467,-0.323705614,-0.951218328,0,-0.474028459,5,1
67,-1.599653697,9.488254189,1.282275727,1.376811232,-0.894847406,1.305315903,5,1
68,-0.00249556,-0.279814467,0.708710962,0.212796452,0.894847406,-1.36370064,5,1
69,-1.599653697,-0.279814467,0.020433245,0.212796452,0,-1.36370064,5,1
70,0.796083509,-0.279814467,-1.929686955,-0.951218328,-0.894847406,-0.474028459,5,1
71,-0.801074628,-0.279814467,-0.094279708,0.212796452,-0.894847406,-0.474028459,5,1
72,-0.00249556,-0.279814467,-1.929686955,-0.951218328,0,1.305315903,5,1
75,-0.801074628,-0.279814467,-0.323705614,-0.951218328,-0.894847406,-1.36370064,5,1
76,-1.599653697,-0.279814467,1.282275727,1.376811232,-0.894847406,1.305315903,5,1
77,-0.00249556,-0.279814467,-2.617964673,-0.951218328,-0.894847406,-1.36370064,5,1
78,-0.00249556,-0.279814467,-0.094279708,0.212796452,0.894847406,0.415643722,5,1
79,-0.801074628,-0.279814467,0.479285057,0.212796452,0.894847406,-1.36370064,5,1
80,-0.00249556,-0.279814467,1.282275727,1.376811232,0.894847406,1.305315903,5,1
81,-1.599653697,-0.279814467,0.249859151,0.212796452,-0.894847406,-1.36370064,5,1
83,0.796083509,-0.279814467,1.282275727,1.376811232,-0.894847406,-1.36370064,5,1
84,-0.801074628,-0.279814467,0.249859151,0.212796452,0.894847406,-1.36370064,5,1
85,-0.801074628,-0.279814467,1.052849821,0.212796452,0.894847406,-1.36370064,5,1
86,1.594662578,-0.279814467,-1.700261049,-0.951218328,-0.894847406,1.305315903,5,1
87,-0.801074628,-0.279814467,0.479285057,0.212796452,-0.894847406,-1.36370064,5,1
88,0.796083509,2.976208419,-0.094279708,0.212796452,2.684542217,-0.474028459,5,1
89,-0.801074628,-0.279814467,0.479285057,0.212796452,-0.894847406,1.305315903,5,1
90,1.594662578,-0.279814467,0.823423915,0.212796452,0,-0.474028459,5,1
91,0.796083509,2.976208419,-0.667844473,-0.951218328,-0.894847406,-0.474028459,5,1
92,-0.801074628,-0.279814467,1.282275727,2.540826012,0.894847406,-0.474028459,5,1
94,-0.00249556,-0.279814467,0.249859151,0.212796452,0,1.305315903,5,1
95,-0.801074628,-0.279814467,1.282275727,1.376811232,2.684542217,0.415643722,5,1
98,0.796083509,2.976208419,1.282275727,1.376811232,-0.894847406,-0.474028459,5,1
99,-0.00249556,-0.279814467,-0.55313152,-0.951218328,0,0.415643722,5,1
100,1.594662578,-0.279814467,-0.667844473,-0.951218328,-0.894847406,1.305315903,5,1
1,0.796083509,-0.279814467,1.167562774,1.376811232,0,-0.474028459,6,0
2,-0.00249556,-0.279814467,-0.667844473,-0.951218328,-0.894847406,0.415643722,6,0
3,-0.801074628,-0.279814467,0.020433245,0.212796452,0,1.305315903,6,0
5,-0.00249556,-0.279814467,-1.241409238,-0.951218328,-0.894847406,1.305315903,6,0
6,-0.00249556,2.976208419,0.249859151,0.212796452,0,-0.474028459,6,0
7,0.796083509,-0.279814467,0.708710962,0.212796452,0,0.415643722,6,0
9,-0.00249556,-0.279814467,0.135146198,0.212796452,0.894847406,0.415643722,6,0
10,-1.599653697,-0.279814467,-0.208992661,-0.951218328,0,0.415643722,6,0
11,-0.801074628,-0.279814467,1.282275727,2.540826012,-0.894847406,1.305315903,6,0
12,-0.00249556,-0.279814467,-0.208992661,-0.951218328,0.894847406,-0.474028459,6,0
13,0.796083509,-0.279814467,-2.044399908,-0.951218328,0,-0.474028459,6,0
14,0.796083509,-0.279814467,1.282275727,1.376811232,-0.894847406,-0.474028459,6,0
17,-0.801074628,-0.279814467,0.135146198,0.212796452,-0.894847406,-0.474028459,6,0
18,-0.801074628,-0.279814467,0.708710962,0.212796452,0,1.305315903,6,0
19,-0.801074628,-0.279814467,0.364572104,0.212796452,-0.894847406,-0.474028459,6,0
21,-0.801074628,2.976208419,-1.011983332,-0.951218328,0,0.415643722,6,0
22,1.594662578,-0.279814467,1.282275727,1.376811232,0.894847406,0.415643722,6,0
23,-0.801074628,-0.279814467,-0.667844473,-0.951218328,-0.894847406,-0.474028459,6,0
24,-0.00249556,-0.279814467,1.167562774,1.376811232,-0.894847406,-1.36370064,6,0
25,0.796083509,-0.279814467,1.282275727,2.540826012,0,1.305315903,6,0
26,-1.599653697,-0.279814467,-0.208992661,-0.951218328,0,-0.474028459,6,0
28,-0.00249556,-0.279814467,0.823423915,0.212796452,-0.894847406,1.305315903,6,0
29,-0.00249556,-0.279814467,-0.094279708,0.212796452,-0.894847406,-1.36370064,6,0
30,1.594662578,-0.279814467,-0.55313152,-0.951218328,0,-0.474028459,6,0
31,1.594662578,-0.279814467,0.708710962,0.212796452,0,1.305315903,6,0
32,-1.599653697,-0.279814467,-1.585548096,-0.951218328,-0.894847406,1.305315903,6,0
33,1.594662578,-0.279814467,-1.814974002,-0.951218328,-0.894847406,0.415643722,6,0
34,-0.801074628,-0.279814467,0.479285057,0.212796452,0,-0.474028459,6,0
35,-0.801074628,-0.279814467,-0.323705614,-0.951218328,0.894847406,1.305315903,6,0
40,-0.801074628,-0.279814467,1.052849821,0.212796452,-0.894847406,-0.474028459,6,0
41,0.796083509,2.976208419,-1.011983332,-0.951218328,0,-1.36370064,6,0
42,-0.801074628,-0.279814467,-0.323705614,-0.951218328,0,-1.36370064,6,0
43,-1.599653697,-0.279814467,-1.929686955,-0.951218328,-0.894847406,-0.474028459,6,0
44,1.594662578,-0.279814467,0.249859151,0.212796452,0,0.415643722,6,0
45,-1.599653697,-0.279814467,1.282275727,2.540826012,0.894847406,1.305315903,6,0
46,1.594662578,-0.279814467,0.823423915,0.212796452,-0.894847406,-0.474028459,6,0
48,0.796083509,2.976208419,-2.273825814,-0.951218328,0.894847406,-1.36370064,6,0
49,-0.801074628,-0.279814467,1.282275727,1.376811232,0.894847406,1.305315903,6,0
50,-0.00249556,-0.279814467,0.364572104,0.212796452,-0.894847406,-1.36370064,6,1
52,-1.599653697,-0.279814467,1.282275727,1.376811232,0,1.305315903,6,1
54,-0.801074628,-0.279814467,0.249859151,0.212796452,-0.894847406,-0.474028459,6,1
55,1.594662578,-0.279814467,0.020433245,0.212796452,0,-1.36370064,6,1
56,-0.00249556,-0.279814467,-0.55313152,-0.951218328,-0.894847406,-0.474028459,6,1
57,1.594662578,2.976208419,-0.094279708,0.212796452,-0.894847406,-0.474028459,6,1
59,-0.801074628,-0.279814467,-0.667844473,-0.951218328,-0.894847406,0.415643722,6,1
60,0.796083509,-0.279814467,-0.323705614,-0.951218328,-0.894847406,-0.474028459,6,1
61,-0.00249556,-0.279814467,1.282275727,1.376811232,0.894847406,-0.474028459,6,1
62,0.796083509,-0.279814467,-1.126696285,-0.951218328,-0.894847406,-1.36370064,6,1
63,1.594662578,-0.279814467,-0.667844473,-0.951218328,0.894847406,1.305315903,6,1
64,0.796083509,-0.279814467,1.282275727,1.376811232,0,1.305315903,6,1
65,-0.801074628,-0.279814467,-0.55313152,-0.951218328,0,-0.474028459,6,1
66,-0.801074628,-0.279814467,1.167562774,1.376811232,-0.894847406,1.305315903,6,1
67,1.594662578,-0.279814467,-1.126696285,-0.951218328,-0.894847406,-0.474028459,6,1
68,0.796083509,-0.279814467,1.282275727,1.376811232,0,-0.474028459,6,1
69,-0.801074628,-0.279814467,1.282275727,1.376811232,0,-0.474028459,6,1
70,0.796083509,-0.279814467,-0.208992661,-0.951218328,-0.894847406,0.415643722,6,1
71,-1.599653697,-0.279814467,-3.191529438,-0.951218328,0,0.415643722,6,1
72,-0.801074628,-0.279814467,-1.011983332,-0.951218328,0,-0.474028459,6,1
75,-0.801074628,-0.279814467,-0.323705614,-0.951218328,1.789694812,1.305315903,6,1
76,-0.00249556,-0.279814467,1.282275727,1.376811232,0,-1.36370064,6,1
77,0.796083509,-0.279814467,-1.470835143,-0.951218328,-0.894847406,-0.474028459,6,1
78,0.796083509,-0.279814467,0.020433245,0.212796452,0,-0.474028459,6,1
79,1.594662578,-0.279814467,0.020433245,0.212796452,0.894847406,1.305315903,6,1
80,0.796083509,-0.279814467,0.938136868,0.212796452,-0.894847406,-1.36370064,6,1
81,-1.599653697,-0.279814467,-0.323705614,-0.951218328,0,0.415643722,6,1
83,-1.599653697,-0.279814467,-1.011983332,-0.951218328,0,1.305315903,6,1
84,-1.599653697,-0.279814467,0.593998009,0.212796452,-0.894847406,1.305315903,6,1
85,0.796083509,-0.279814467,0.708710962,0.212796452,-0.894847406,1.305315903,6,1
86,-0.801074628,-0.279814467,-1.126696285,-0.951218328,0,0.415643722,6,1
87,1.594662578,-0.279814467,-1.011983332,-0.951218328,0,-0.474028459,6,1
88,0.796083509,-0.279814467,-0.55313152,-0.951218328,-0.894847406,1.305315903,6,1
89,-1.599653697,-0.279814467,1.282275727,1.376811232,-0.894847406,-0.474028459,6,1
90,-1.599653697,-0.279814467,-1.585548096,-0.951218328,-0.894847406,0.415643722,6,1
91,1.594662578,2.976208419,0.135146198,0.212796452,-0.894847406,-0.474028459,6,1
92,-1.599653697,-0.279814467,0.938136868,0.212796452,-0.894847406,-0.474028459,6,1
94,-0.00249556,2.976208419,1.282275727,1.376811232,2.684542217,-1.36370064,6,1
95,0.796083509,2.976208419,-0.55313152,-0.951218328,2.684542217,0.415643722,6,1
98,-1.599653697,-0.279814467,0.135146198,0.212796452,0.894847406,1.305315903,6,1
99,-0.00249556,-0.279814467,0.708710962,0.212796452,-0.894847406,-0.474028459,6,1
100,0.796083509,-0.279814467,-0.667844473,-0.951218328,0,-0.474028459,6,1
1,-0.801074628,-0.279814467,-0.208992661,-0.951218328,0.894847406,0.415643722,7,0
2,-1.599653697,-0.279814467,-0.208992661,-0.951218328,2.684542217,-1.36370064,7,0
3,-0.00249556,-0.279814467,-0.094279708,0.212796452,1.789694812,1.305315903,7,0
5,0.796083509,-0.279814467,1.282275727,1.376811232,0,-1.36370064,7,0
6,-0.00249556,-0.279814467,1.282275727,1.376811232,0.894847406,1.305315903,7,0
7,-0.801074628,-0.279814467,0.938136868,0.212796452,0,0.415643722,7,0
9,-0.801074628,-0.279814467,-0.323705614,-0.951218328,-0.894847406,-1.36370064,7,0
10,-0.00249556,-0.279814467,0.364572104,0.212796452,-0.894847406,1.305315903,7,0
11,0.796083509,-0.279814467,0.708710962,0.212796452,-0.894847406,0.415643722,7,0
12,1.594662578,-0.279814467,0.593998009,0.212796452,0.894847406,0.415643722,7,0
13,-0.00249556,-0.279814467,0.479285057,0.212796452,-0.894847406,1.305315903,7,0
14,-0.801074628,-0.279814467,0.135146198,0.212796452,-0.894847406,0.415643722,7,0
17,-1.599653697,-0.279814467,0.020433245,0.212796452,-0.894847406,0.415643722,7,0
18,-1.599653697,-0.279814467,-0.897270379,-0.951218328,-0.894847406,1.305315903,7,0
19,-0.801074628,-0.279814467,0.249859151,0.212796452,-0.894847406,-0.474028459,7,0
21,0.796083509,-0.279814467,0.938136868,0.212796452,0.894847406,0.415643722,7,0
22,-0.801074628,-0.279814467,-0.782557426,-0.951218328,0,-1.36370064,7,0
23,-1.599653697,-0.279814467,-1.585548096,-0.951218328,-0.894847406,0.415643722,7,0
24,-0.801074628,-0.279814467,0.708710962,0.212796452,0.894847406,-1.36370064,7,0
25,-0.801074628,2.976208419,0.364572104,0.212796452,0,-0.474028459,7,0
26,-1.599653697,-0.279814467,-0.667844473,-0.951218328,0.894847406,1.305315903,7,0
28,0.796083509,-0.279814467,1.052849821,0.212796452,-0.894847406,-1.36370064,7,0
29,-1.599653697,-0.279814467,1.282275727,2.540826012,-0.894847406,1.305315903,7,0
30,1.594662578,-0.279814467,0.479285057,0.212796452,0,0.415643722,7,0
31,1.594662578,-0.279814467,0.479285057,0.212796452,-0.894847406,0.415643722,7,0
32,0.796083509,-0.279814467,0.708710962,0.212796452,0.894847406,1.305315903,7,0
33,-1.599653697,-0.279814467,-0.438418567,-0.951218328,0,-0.474028459,7,0
34,-0.00249556,-0.279814467,1.282275727,2.540826012,-0.894847406,-1.36370064,7,0
35,0.796083509,-0.279814467,-1.011983332,-0.951218328,-0.894847406,0.415643722,7,0
40,-0.00249556,-0.279814467,0.708710962,0.212796452,0,-1.36370064,7,0
41,-0.00249556,-0.279814467,0.249859151,0.212796452,-0.894847406,1.305315903,7,0
42,0.796083509,-0.279814467,0.479285057,0.212796452,0,1.305315903,7,0
43,0.796083509,-0.279814467,-0.667844473,-0.951218328,-0.894847406,-0.474028459,7,0
44,-0.00249556,-0.279814467,-1.011983332,-0.951218328,-0.894847406,0.415643722,7,0
45,-0.801074628,-0.279814467,-1.241409238,-0.951218328,0,-0.474028459,7,0
46,-0.00249556,-0.279814467,-1.814974002,-0.951218328,-0.894847406,-1.36370064,7,0
48,-0.801074628,-0.279814467,0.938136868,0.212796452,0,-0.474028459,7,0
49,-0.00249556,-0.279814467,-0.55313152,-0.951218328,-0.894847406,-1.36370064,7,0
50,0.796083509,-0.279814467,-1.814974002,-0.951218328,0,1.305315903,7,1
52,0.796083509,-0.279814467,-0.323705614,-0.951218328,-0.894847406,-0.474028459,7,1
54,1.594662578,-0.279814467,1.282275727,1.376811232,0,-1.36370064,7,1
55,0.796083509,-0.279814467,0.593998009,0.212796452,-0.894847406,-1.36370064,7,1
56,0.796083509,-0.279814467,1.282275727,2.540826012,-0.894847406,0.415643722,7,1
57,-0.801074628,-0.279814467,-0.094279708,0.212796452,-0.894847406,-0.474028459,7,1
59,-1.599653697,-0.279814467,-0.438418567,-0.951218328,0,-0.474028459,7,1
60,1.594662578,-0.279814467,0.938136868,0.212796452,0.894847406,1.305315903,7,1
61,-0.00249556,-0.279814467,0.020433245,0.212796452,0.894847406,1.305315903,7,1
62,-1.599653697,-0.279814467,-0.323705614,-0.951218328,-0.894847406,-1.36370064,7,1
63,0.796083509,-0.279814467,-2.159112861,-0.951218328,0,0.415643722,7,1
64,-0.801074628,-0.279814467,-0.667844473,-0.951218328,-0.894847406,-0.474028459,7,1
65,-0.00249556,-0.279814467,0.249859151,0.212796452,1.789694812,-1.36370064,7,1
66,-0.801074628,-0.279814467,-0.55313152,-0.951218328,2.684542217,0.415643722,7,1
67,-0.00249556,-0.279814467,-0.897270379,-0.951218328,2.684542217,-1.36370064,7,1
68,-0.00249556,-0.279814467,0.020433245,0.212796452,0,1.305315903,7,1
69,1.594662578,-0.279814467,1.282275727,1.376811232,2.684542217,0.415643722,7,1
70,1.594662578,-0.279814467,0.593998009,0.212796452,-0.894847406,-1.36370064,7,1
71,1.594662578,-0.279814467,-0.438418567,-0.951218328,-0.894847406,-0.474028459,7,1
72,0.796083509,-0.279814467,1.282275727,2.540826012,0,1.305315903,7,1
75,-1.599653697,-0.279814467,-1.011983332,-0.951218328,0.894847406,1.305315903,7,1
76,-0.00249556,-0.279814467,-0.438418567,-0.951218328,-0.894847406,-1.36370064,7,1
77,-0.801074628,-0.279814467,-2.50325172,-0.951218328,0,0.415643722,7,1
78,1.594662578,-0.279814467,1.282275727,1.376811232,-0.894847406,0.415643722,7,1
79,-1.599653697,-0.279814467,1.282275727,1.376811232,0,-1.36370064,7,1
80,0.796083509,2.976208419,1.282275727,2.540826012,0,-1.36370064,7,1
81,-0.00249556,-0.279814467,1.167562774,1.376811232,0,-1.36370064,7,1
83,-0.801074628,-0.279814467,0.479285057,0.212796452,0.894847406,-0.474028459,7,1
84,1.594662578,-0.279814467,0.135146198,0.212796452,-0.894847406,0.415643722,7,1
85,-1.599653697,-0.279814467,-3.765094202,-0.951218328,-0.894847406,-1.36370064,7,1
86,0.796083509,-0.279814467,-0.438418567,-0.951218328,-0.894847406,-0.474028459,7,1
87,-0.00249556,-0.279814467,1.282275727,1.376811232,0,0.415643722,7,1
88,-0.00249556,-0.279814467,-1.470835143,-0.951218328,0.894847406,0.415643722,7,1
89,-0.801074628,-0.279814467,0.708710962,0.212796452,-0.894847406,-0.474028459,7,1
90,1.594662578,2.976208419,0.249859151,0.212796452,0,-0.474028459,7,1
91,-0.801074628,-0.279814467,-1.126696285,-0.951218328,-0.894847406,-1.36370064,7,1
92,-0.801074628,-0.279814467,0.479285057,0.212796452,0,0.415643722,7,1
94,0.796083509,-0.279814467,1.282275727,2.540826012,0.894847406,-0.474028459,7,1
95,-0.801074628,-0.279814467,-2.159112861,-0.951218328,1.789694812,1.305315903,7,1
98,0.796083509,-0.279814467,-0.667844473,-0.951218328,-0.894847406,-1.36370064,7,1
99,-0.00249556,-0.279814467,-1.241409238,-0.951218328,0,1.305315903,7,1
100,-0.801074628,-0.279814467,-1.585548096,-0.951218328,-0.894847406,1.305315903,7,1
1,-0.00249556,-0.279814467,-0.55313152,-0.951218328,0,-1.36370064,8,0
2,0.796083509,2.976208419,0.135146198,0.212796452,0.894847406,0.415643722,8,0
3,0.796083509,-0.279814467,1.282275727,2.540826012,0.894847406,-0.474028459,8,0
5,-1.599653697,-0.279814467,0.708710962,0.212796452,-0.894847406,0.415643722,8,0
6,1.594662578,2.976208419,-0.323705614,-0.951218328,-0.894847406,-1.36370064,8,0
7,-0.00249556,-0.279814467,-0.438418567,-0.951218328,-0.894847406,-1.36370064,8,0
9,-0.801074628,-0.279814467,1.282275727,2.540826012,-0.894847406,-0.474028459,8,0
10,-0.00249556,-0.279814467,-0.094279708,0.212796452,0,1.305315903,8,0
11,0.796083509,-0.279814467,-0.667844473,-0.951218328,0.894847406,-1.36370064,8,0
12,0.796083509,-0.279814467,-0.55313152,-0.951218328,0,-0.474028459,8,0
13,0.796083509,-0.279814467,0.938136868,0.212796452,1.789694812,-0.474028459,8,0
14,-0.00249556,-0.279814467,0.823423915,0.212796452,0,-1.36370064,8,0
17,-1.599653697,-0.279814467,0.020433245,0.212796452,0,0.415643722,8,0
18,-0.00249556,2.976208419,-0.667844473,-0.951218328,0.894847406,-1.36370064,8,0
19,-0.801074628,2.976208419,-0.782557426,-0.951218328,0,-1.36370064,8,0
21,0.796083509,2.976208419,1.167562774,1.376811232,0.894847406,-1.36370064,8,0
22,-0.00249556,-0.279814467,-1.585548096,-0.951218328,0,0.415643722,8,0
23,-0.801074628,-0.279814467,-2.044399908,-0.951218328,-0.894847406,0.415643722,8,0
24,0.796083509,6.232231304,1.282275727,2.540826012,1.789694812,1.305315903,8,0
25,-0.00249556,-0.279814467,1.282275727,1.376811232,0,1.305315903,8,0
26,-0.00249556,-0.279814467,0.823423915,0.212796452,0.894847406,1.305315903,8,0
28,0.796083509,-0.279814467,-0.55313152,-0.951218328,0,-0.474028459,8,0
29,0.796083509,-0.279814467,-0.55313152,-0.951218328,0.894847406,-1.36370064,8,0
30,-1.599653697,-0.279814467,-0.323705614,-0.951218328,0,-0.474028459,8,0
31,-0.801074628,2.976208419,1.282275727,1.376811232,2.684542217,0.415643722,8,0
32,-0.00249556,-0.279814467,1.282275727,2.540826012,-0.894847406,1.305315903,8,0
33,-1.599653697,-0.279814467,-0.55313152,-0.951218328,-0.894847406,-1.36370064,8,0
34,-1.599653697,-0.279814467,0.708710962,0.212796452,0,-0.474028459,8,0
35,1.594662578,2.976208419,0.135146198,0.212796452,0.894847406,-0.474028459,8,0
40,-0.801074628,2.976208419,-0.897270379,-0.951218328,0,0.415643722,8,0
41,-0.00249556,-0.279814467,-0.782557426,-0.951218328,0,0.415643722,8,0
42,-0.801074628,-0.279814467,-0.897270379,-0.951218328,0,-0.474028459,8,0
43,-0.801074628,-0.279814467,0.020433245,0.212796452,0.894847406,1.305315903,8,0
44,1.594662578,-0.279814467,0.249859151,0.212796452,-0.894847406,-0.474028459,8,0
45,-0.00249556,2.976208419,-1.241409238,-0.951218328,0,-0.474028459,8,0
46,0.796083509,-0.279814467,1.282275727,2.540826012,0,1.305315903,8,0
48,-0.801074628,-0.279814467,0.479285057,0.212796452,-0.894847406,1.305315903,8,0
49,-0.00249556,-0.279814467,1.052849821,0.212796452,2.684542217,0.415643722,8,0
50,1.594662578,-0.279814467,1.282275727,1.376811232,-0.894847406,-1.36370064,8,1
52,0.796083509,-0.279814467,1.282275727,2.540826012,0.894847406,-1.36370064,8,1
54,-0.00249556,2.976208419,0.135146198,0.212796452,0.894847406,1.305315903,8,1
55,-0.801074628,-0.279814467,0.135146198,0.212796452,-0.894847406,1.305315903,8,1
56,-0.00249556,-0.279814467,1.167562774,1.376811232,-0.894847406,1.305315903,8,1
57,1.594662578,-0.279814467,-0.55313152,-0.951218328,-0.894847406,-0.474028459,8,1
59,1.594662578,-0.279814467,0.823423915,0.212796452,2.684542217,1.305315903,8,1
60,-1.599653697,-0.279814467,0.593998009,0.212796452,2.684542217,-1.36370064,8,1
61,-0.00249556,-0.279814467,-0.094279708,0.212796452,-0.894847406,1.305315903,8,1
62,1.594662578,-0.279814467,-1.126696285,-0.951218328,0.894847406,0.415643722,8,1
63,1.594662578,-0.279814467,-2.044399908,-0.951218328,2.684542217,0.415643722,8,1
64,1.594662578,-0.279814467,0.364572104,0.212796452,-0.894847406,0.415643722,8,1
65,-0.00249556,-0.279814467,-0.667844473,-0.951218328,0,-0.474028459,8,1
66,0.796083509,-0.279814467,0.938136868,0.212796452,-0.894847406,1.305315903,8,1
67,-0.801074628,-0.279814467,0.593998009,0.212796452,0,1.305315903,8,1
68,-0.801074628,-0.279814467,0.823423915,0.212796452,-0.894847406,-1.36370064,8,1
69,0.796083509,-0.279814467,-0.55313152,-0.951218328,-0.894847406,-0.474028459,8,1
70,-0.00249556,-0.279814467,0.593998009,0.212796452,0,-0.474028459,8,1
71,0.796083509,-0.279814467,-1.700261049,-0.951218328,-0.894847406,1.305315903,8,1
72,-0.00249556,-0.279814467,1.282275727,1.376811232,0,1.305315903,8,1
75,0.796083509,-0.279814467,0.823423915,0.212796452,0,1.305315903,8,1
76,0.796083509,-0.279814467,-1.241409238,-0.951218328,2.684542217,-1.36370064,8,1
77,-0.00249556,-0.279814467,-1.126696285,-0.951218328,-0.894847406,1.305315903,8,1
78,-0.00249556,-0.279814467,0.249859151,0.212796452,2.684542217,-0.474028459,8,1
79,0.796083509,-0.279814467,-1.126696285,-0.951218328,0,-0.474028459,8,1
80,-0.801074628,-0.279814467,0.364572104,0.212796452,-0.894847406,1.305315903,8,1
81,-0.00249556,-0.279814467,-1.011983332,-0.951218328,2.684542217,-0.474028459,8,1
83,-0.00249556,-0.279814467,-1.814974002,-0.951218328,-0.894847406,-1.36370064,8,1
84,-0.801074628,-0.279814467,-0.897270379,-0.951218328,-0.894847406,-1.36370064,8,1
85,-0.00249556,-0.279814467,-0.438418567,-0.951218328,-0.894847406,1.305315903,8,1
86,-0.801074628,-0.279814467,0.135146198,0.212796452,0,-1.36370064,8,1
87,-1.599653697,-0.279814467,1.282275727,1.376811232,0.894847406,0.415643722,8,1
88,0.796083509,-0.279814467,-0.667844473,-0.951218328,-0.894847406,0.415643722,8,1
89,0.796083509,-0.279814467,1.282275727,2.540826012,0,-0.474028459,8,1
90,-0.00249556,-0.279814467,-0.55313152,-0.951218328,1.789694812,-1.36370064,8,1
